CustomerKey,CustomerCode,CustomerName,CustomerLabel,CustomerType,Education,Occupation
816,11815,"Patterson, Hannah","Patterson, Hannah",Individual,Graduate Degree,Professional
817,11816,"Torres, Joe","Torres, Joe",Individual,Graduate Degree,Professional
818,11817,"Miller, Morgan","Miller, Morgan",Individual,Graduate Degree,Professional
819,11818,"Garcia, Daniel","Garcia, Daniel",Individual,Graduate Degree,Professional
820,11819,"Lal, Jose","Lal, Jose",Individual,Bachelors,Skilled Manual
822,11821,"Johnson, Austin","Johnson, Austin",Individual,Graduate Degree,Professional
823,11822,"Wadia, Rohinton","Wadia, Rohinton",Individual,Graduate Degree,Professional
826,11825,"She, Aimee","She, Aimee",Individual,Graduate Degree,Professional
827,11826,"Alonso, Jessie","Alonso, Jessie",Individual,Graduate Degree,Professional
829,11828,"Martinez, Katherine","Martinez, Katherine",Individual,Graduate Degree,Professional
830,11829,"Campbell, Sophia","Campbell, Sophia",Individual,Graduate Degree,Professional
831,11830,"Garcia, Taylor","Garcia, Taylor",Individual,Graduate Degree,Professional
832,11831,"Ross, Christian","Ross, Christian",Individual,Graduate Degree,Professional
833,11832,"Murphy, Zoe","Murphy, Zoe",Individual,Bachelors,Professional
835,11834,"Flores, Fernando","Flores, Fernando",Individual,Bachelors,Skilled Manual
837,11836,"Travers, Garrett","Travers, Garrett",Individual,Bachelors,Skilled Manual
838,11837,"Alexander, Haley","Alexander, Haley",Individual,Bachelors,Skilled Manual
839,11838,"Rodriguez, Justin","Rodriguez, Justin",Individual,Bachelors,Skilled Manual
840,11839,"Brown, Tyler","Brown, Tyler",Individual,Graduate Degree,Professional
841,11840,"Patterson, Julian","Patterson, Julian",Individual,Graduate Degree,Professional
843,11842,"Wilson, Justin","Wilson, Justin",Individual,Bachelors,Skilled Manual
844,11843,"Nara, Christy","Nara, Christy",Individual,Bachelors,Skilled Manual
845,11844,"Alvarez, Michele","Alvarez, Michele",Individual,Bachelors,Skilled Manual
847,11846,"Reed, Savannah","Reed, Savannah",Individual,Bachelors,Skilled Manual
848,11847,"Diaz, Cassidy","Diaz, Cassidy",Individual,Bachelors,Skilled Manual
849,11848,"Lewis, Joshua","Lewis, Joshua",Individual,Bachelors,Skilled Manual
850,11849,"Reed, Faith","Reed, Faith",Individual,Bachelors,Skilled Manual
851,11850,"Ramirez, Brooke","Ramirez, Brooke",Individual,Bachelors,Skilled Manual
852,11851,"Mitchell, Jada","Mitchell, Jada",Individual,Bachelors,Professional
853,11852,"Russell, Kyle","Russell, Kyle",Individual,Bachelors,Professional
854,11853,"Jones, Grace","Jones, Grace",Individual,Bachelors,Professional
855,11854,"Mitchell, Jason","Mitchell, Jason",Individual,Graduate Degree,Professional
856,11855,"Walker, Christian","Walker, Christian",Individual,Bachelors,Professional
857,11856,"Hernandez, Seth","Hernandez, Seth",Individual,Graduate Degree,Professional
858,11857,"Young, Isabella","Young, Isabella",Individual,Graduate Degree,Professional
859,11858,"Coleman, Jordan","Coleman, Jordan",Individual,High School,Skilled Manual
860,11859,"Garcia, Blake","Garcia, Blake",Individual,Partial College,Skilled Manual
861,11860,"Walker, Nicole","Walker, Nicole",Individual,Partial College,Skilled Manual
877,11876,"White, Madison","White, Madison",Individual,Partial College,Skilled Manual
878,11877,"Diaz, Alexis","Diaz, Alexis",Individual,Partial College,Skilled Manual
879,11878,"Nara, Christine","Nara, Christine",Individual,Partial College,Skilled Manual
880,11879,"Sai, Edgar","Sai, Edgar",Individual,Partial College,Skilled Manual
881,11880,"Sanchez, Melissa","Sanchez, Melissa",Individual,Partial College,Skilled Manual
882,11881,"Mitchell, Richard","Mitchell, Richard",Individual,Bachelors,Professional
883,11882,"Stewart, Patrick","Stewart, Patrick",Individual,Bachelors,Professional
884,11883,"Anderson, Hannah","Anderson, Hannah",Individual,Graduate Degree,Professional
885,11884,"Shen, Latoya","Shen, Latoya",Individual,Graduate Degree,Professional
886,11885,"Sharma, Kurt","Sharma, Kurt",Individual,Graduate Degree,Professional
887,11886,"Parker, Katelyn","Parker, Katelyn",Individual,Bachelors,Professional
888,11887,"White, Joseph","White, Joseph",Individual,Bachelors,Professional
890,11889,"Patterson, Blake","Patterson, Blake",Individual,Bachelors,Professional
891,11890,"Lopez, Whitney","Lopez, Whitney",Individual,Graduate Degree,Professional
892,11891,"Liang, Jamie","Liang, Jamie",Individual,Graduate Degree,Professional
924,11923,"Bryant, Sarah","Bryant, Sarah",Individual,Partial College,Skilled Manual
925,11924,"Long, Ian","Long, Ian",Individual,Partial College,Skilled Manual
926,11925,"Jai, Ashlee","Jai, Ashlee",Individual,Partial College,Skilled Manual
927,11926,"Foster, Eduardo","Foster, Eduardo",Individual,Partial College,Skilled Manual
928,11927,"Murphy, Nicole","Murphy, Nicole",Individual,Partial College,Skilled Manual
929,11928,"Morris, Isabella","Morris, Isabella",Individual,Partial College,Skilled Manual
932,11931,"Adams, Marcus","Adams, Marcus",Individual,Partial College,Skilled Manual
933,11932,"Coleman, Elizabeth","Coleman, Elizabeth",Individual,Partial College,Skilled Manual
934,11933,"Rubio, Mathew","Rubio, Mathew",Individual,Partial High School,Clerical
935,11934,"Shan, Justin","Shan, Justin",Individual,Partial High School,Clerical
936,11935,"Taylor, Jessica","Taylor, Jessica",Individual,Partial College,Skilled Manual
937,11936,"Clark, Hunter","Clark, Hunter",Individual,Partial College,Skilled Manual
938,11937,"Perez, Devin","Perez, Devin",Individual,Partial College,Skilled Manual
939,11938,"Alexander, Seth","Alexander, Seth",Individual,Partial College,Skilled Manual
940,11939,"Washington, Kevin","Washington, Kevin",Individual,Partial College,Skilled Manual
941,11940,"Miller, Tyler","Miller, Tyler",Individual,Bachelors,Management
942,11941,"Roberts, Adam","Roberts, Adam",Individual,Partial College,Skilled Manual
946,11945,"Huang, Dennis","Huang, Dennis",Individual,Partial College,Skilled Manual
950,11949,"Brooks, Julia","Brooks, Julia",Individual,Partial College,Skilled Manual
951,11950,"Carter, Jordan","Carter, Jordan",Individual,Partial College,Skilled Manual
954,11953,"Wright, Courtney","Wright, Courtney",Individual,High School,Skilled Manual
955,11954,"Garcia, Joseph","Garcia, Joseph",Individual,Partial College,Skilled Manual
956,11955,"Green, Gabriel","Green, Gabriel",Individual,Partial College,Skilled Manual
957,11956,"Sandberg, Alexandria","Sandberg, Alexandria",Individual,High School,Skilled Manual
958,11957,"Hernandez, Courtney","Hernandez, Courtney",Individual,Partial College,Skilled Manual
959,11958,"Lal, Dylan","Lal, Dylan",Individual,Partial College,Professional
960,11959,"Davis, Elizabeth","Davis, Elizabeth",Individual,Partial College,Professional
961,11960,"Griffin, Ana","Griffin, Ana",Individual,Partial College,Professional
962,11961,"Alvarez, Anne","Alvarez, Anne",Individual,Partial College,Professional
963,11962,"Roberts, Alexandra","Roberts, Alexandra",Individual,Partial College,Professional
971,11970,"Collins, Bailey","Collins, Bailey",Individual,Bachelors,Management
972,11971,"Adams, Amanda","Adams, Amanda",Individual,Bachelors,Management
973,11972,"Williams, Katherine","Williams, Katherine",Individual,Partial College,Professional
974,11973,"Barnes, Caroline","Barnes, Caroline",Individual,Partial College,Professional
975,11974,"Sun, Randy","Sun, Randy",Individual,Partial College,Professional
976,11975,"Garcia, Destiny","Garcia, Destiny",Individual,High School,Professional
979,11978,"Washington, Jackson","Washington, Jackson",Individual,Graduate Degree,Management
981,11980,"Richardson, Kimberly","Richardson, Kimberly",Individual,High School,Professional
982,11981,"Howard, Alexandria","Howard, Alexandria",Individual,High School,Professional
983,11982,"Foster, Alexandra","Foster, Alexandra",Individual,High School,Professional
984,11983,"Ortega, Cheryl","Ortega, Cheryl",Individual,Partial College,Professional
986,11985,"Hughes, Melanie","Hughes, Melanie",Individual,Bachelors,Management
1016,12015,"White, Jacob","White, Jacob",Individual,High School,Skilled Manual
1017,12016,"Serrano, Meredith","Serrano, Meredith",Individual,High School,Skilled Manual
1019,12018,"Henderson, Devin","Henderson, Devin",Individual,High School,Skilled Manual
1020,12019,"Cox, Gabrielle","Cox, Gabrielle",Individual,High School,Skilled Manual
1023,12022,"Wright, Jose","Wright, Jose",Individual,High School,Skilled Manual
1024,12023,"Johnson, Fernando","Johnson, Fernando",Individual,Partial High School,Clerical
1025,12024,"Edwards, Samuel","Edwards, Samuel",Individual,High School,Skilled Manual
1026,12025,"Diaz, Logan","Diaz, Logan",Individual,High School,Skilled Manual
1027,12026,"Flores, Lucas","Flores, Lucas",Individual,High School,Skilled Manual
1028,12027,"Wood, Haley","Wood, Haley",Individual,High School,Skilled Manual
1029,12028,"Lewis, Sarah","Lewis, Sarah",Individual,Partial High School,Clerical
1030,12029,"Hu, Damien","Hu, Damien",Individual,Partial High School,Clerical
1031,12030,"Washington, Ana","Washington, Ana",Individual,High School,Skilled Manual
1034,12033,"Guo, Kristen","Guo, Kristen",Individual,High School,Skilled Manual
1041,12040,"Torres, Richard","Torres, Richard",Individual,Partial College,Skilled Manual
1042,12041,"Martin, Seth","Martin, Seth",Individual,High School,Skilled Manual
1043,12042,"Carter, Alex","Carter, Alex",Individual,High School,Skilled Manual
1044,12043,"Patterson, Carson","Patterson, Carson",Individual,Partial College,Skilled Manual
1045,12044,"Lopez, Madeline","Lopez, Madeline",Individual,Partial College,Skilled Manual
1046,12045,"Russell, Luis","Russell, Luis",Individual,Partial College,Skilled Manual
1051,12050,"Young, Aaron","Young, Aaron",Individual,Graduate Degree,Management
1052,12051,"Scott, Isaiah","Scott, Isaiah",Individual,Bachelors,Management
1053,12052,"Ward, Makayla","Ward, Makayla",Individual,Bachelors,Management
1054,12053,"Gao, Cedric","Gao, Cedric",Individual,Graduate Degree,Management
1058,12057,"Collins, Madeline","Collins, Madeline",Individual,Graduate Degree,Management
1059,12058,"Nelson, Chloe","Nelson, Chloe",Individual,Bachelors,Management
1060,12059,"Jenkins, Jason","Jenkins, Jason",Individual,Bachelors,Management
1069,12068,"Jenkins, Maria","Jenkins, Maria",Individual,Bachelors,Management
1070,12069,"Kelly, Garrett","Kelly, Garrett",Individual,Bachelors,Management
1071,12070,"Ross, Luke","Ross, Luke",Individual,Bachelors,Management
1072,12071,"Robinson, Robert","Robinson, Robert",Individual,Bachelors,Management
1073,12072,"Ross, Tristan","Ross, Tristan",Individual,Bachelors,Management
1074,12073,"Rodriguez, Thomas","Rodriguez, Thomas",Individual,Bachelors,Management
1076,12075,"Griffin, Cameron","Griffin, Cameron",Individual,Bachelors,Management
1077,12076,"Washington, Chloe","Washington, Chloe",Individual,Bachelors,Management
1079,12078,"Edwards, Jose","Edwards, Jose",Individual,Bachelors,Management
1080,12079,"Cooper, Nathaniel","Cooper, Nathaniel",Individual,Bachelors,Management
1086,12085,"Rodriguez, Tyler","Rodriguez, Tyler",Individual,Bachelors,Management
1088,12087,"Cook, Sean","Cook, Sean",Individual,Bachelors,Management
1089,12088,"Thompson, Lauren","Thompson, Lauren",Individual,Bachelors,Management
1092,12091,"Munoz, Eddie","Munoz, Eddie",Individual,High School,Professional
1093,12092,"White, Austin","White, Austin",Individual,High School,Professional
1094,12093,"Chandra, Levi","Chandra, Levi",Individual,Partial College,Professional
1095,12094,"Bailey, Bailey","Bailey, Bailey",Individual,Bachelors,Management
1096,12095,"Griffin, Austin","Griffin, Austin",Individual,Bachelors,Management
1097,12096,"Brooks, Caitlin","Brooks, Caitlin",Individual,Bachelors,Management
1099,12098,"Clark, Grace","Clark, Grace",Individual,Partial College,Professional
1100,12099,"Hall, Sydney","Hall, Sydney",Individual,Partial College,Professional
1101,12100,"Sun, Jon","Sun, Jon",Individual,Bachelors,Management
1102,12101,"Patterson, Logan","Patterson, Logan",Individual,Partial College,Professional
1103,12102,"Simmons, Devin","Simmons, Devin",Individual,Partial College,Professional
1104,12103,"White, Chloe","White, Chloe",Individual,Partial College,Professional
1105,12104,"Ross, Mariah","Ross, Mariah",Individual,Partial College,Professional
1106,12105,"Foster, Abigail","Foster, Abigail",Individual,Partial College,Professional
1109,12108,"Walker, James","Walker, James",Individual,Partial College,Professional
1110,12109,"Foster, Morgan","Foster, Morgan",Individual,Partial College,Professional
1111,12110,"Guo, Bianca","Guo, Bianca",Individual,Partial College,Professional
1112,12111,"Gonzales, Jacqueline","Gonzales, Jacqueline",Individual,Partial College,Professional
1113,12112,"Henderson, Arianna","Henderson, Arianna",Individual,Partial College,Professional
1116,12115,"Richardson, Chloe","Richardson, Chloe",Individual,High School,Professional
1126,12125,"Ortega, Diana","Ortega, Diana",Individual,Partial College,Professional
1129,12128,"Munoz, Kristy","Munoz, Kristy",Individual,High School,Professional
1130,12129,"Alvarez, Wendy","Alvarez, Wendy",Individual,High School,Professional
1131,12130,"Zhou, Suzanne","Zhou, Suzanne",Individual,High School,Professional
1136,12135,"Taylor, Fernando","Taylor, Fernando",Individual,Partial College,Professional
1138,12137,"Green, Jack","Green, Jack",Individual,Graduate Degree,Management
1139,12138,"Jai, Colin","Jai, Colin",Individual,Graduate Degree,Management
1140,12139,"Yang, Franklin","Yang, Franklin",Individual,Graduate Degree,Management
1142,12141,"Lee, Kaitlyn","Lee, Kaitlyn",Individual,Partial College,Professional
1143,12142,"Torres, Gabriella","Torres, Gabriella",Individual,Bachelors,Management
1144,12143,"Turner, Logan","Turner, Logan",Individual,Bachelors,Management
1145,12144,"Jenkins, Kelly","Jenkins, Kelly",Individual,Partial College,Professional
1146,12145,"Butler, Brandon","Butler, Brandon",Individual,Partial College,Professional
1147,12146,"Thomas, Xavier","Thomas, Xavier",Individual,Bachelors,Management
1149,12148,"Morris, Gabrielle","Morris, Gabrielle",Individual,Partial College,Professional
1150,12149,"Scott, Bailey","Scott, Bailey",Individual,Partial College,Professional
1151,12150,"Wang, Logan","Wang, Logan",Individual,Graduate Degree,Management
1152,12151,"Kelly, Steven","Kelly, Steven",Individual,Bachelors,Management
1153,12152,"Ramirez, Adrian","Ramirez, Adrian",Individual,Bachelors,Management
1154,12153,"Bailey, Kaitlyn","Bailey, Kaitlyn",Individual,Partial College,Professional
1156,12155,"Lopez, Gabriella","Lopez, Gabriella",Individual,Partial College,Professional
1157,12156,"Raji, Bonnie","Raji, Bonnie",Individual,Graduate Degree,Management
1158,12157,"White, William","White, William",Individual,Graduate Degree,Management
1161,12160,"Zhang, Jaclyn","Zhang, Jaclyn",Individual,Partial College,Professional
1162,12161,"Rogers, Alexandria","Rogers, Alexandria",Individual,Partial College,Professional
1163,12162,"Mitchell, Luke","Mitchell, Luke",Individual,Partial College,Professional
1164,12163,"Wang, Aaron","Wang, Aaron",Individual,Bachelors,Management
1165,12164,"Butler, Noah","Butler, Noah",Individual,Bachelors,Management
1168,12167,"Stewart, Sebastian","Stewart, Sebastian",Individual,Partial College,Professional
1169,12168,"Jackson, Hunter","Jackson, Hunter",Individual,Partial College,Professional
1170,12169,"Howard, Abigail","Howard, Abigail",Individual,High School,Professional
1171,12170,"Reed, Sara","Reed, Sara",Individual,Bachelors,Management
1172,12171,"Cooper, Alyssa","Cooper, Alyssa",Individual,Bachelors,Management
1173,12172,"Alexander, Eduardo","Alexander, Eduardo",Individual,Bachelors,Management
1174,12173,"Edwards, Dalton","Edwards, Dalton",Individual,Bachelors,Management
1175,12174,"Phillips, Charles","Phillips, Charles",Individual,Graduate Degree,Management
1176,12175,"Powell, Luke","Powell, Luke",Individual,High School,Professional
1177,12176,"James, Cody","James, Cody",Individual,High School,Professional
1179,12178,"Shan, Ethan","Shan, Ethan",Individual,Partial High School,Skilled Manual
1180,12179,"Jones, Alexis","Jones, Alexis",Individual,Graduate Degree,Management
1181,12180,"Mehta, Holly","Mehta, Holly",Individual,Graduate Degree,Management
1182,12181,"Sanders, Katelyn","Sanders, Katelyn",Individual,Graduate Degree,Management
1185,12184,"Perez, Isaiah","Perez, Isaiah",Individual,Partial College,Professional
1186,12185,"Patterson, Kaitlyn","Patterson, Kaitlyn",Individual,Partial College,Professional
1187,12186,"Srini, Bryant","Srini, Bryant",Individual,Partial College,Professional
1188,12187,"Subram, Ruben","Subram, Ruben",Individual,Partial College,Professional
1189,12188,"Thomas, Ashley","Thomas, Ashley",Individual,Partial College,Professional
